3218771|GNM324694X|POOL|GNM30|36224CUT2|GNM|SF|136|39701768.|LOAN|19920601|20220615|8.5|355|1|19000101|3218771|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:51:00
3242899|GNM357625X|POOL|GNM30|36203SHA8|GNM|SF|136|2955905.|LOAN|19930501|20230415|8.|349|1|19000101|3242899|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:51:00
3248550|GNM367705X|POOL|GNM30|36204ENW3|GNM|SF|136|3292919.|LOAN|19930901|20230915|7.5|355|0|19000101|3248550|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:51:00
3250918|GNM373938X|POOL|GNM30|36204MLT4|GNM|SF|136|1513126.|LOAN|19931201|20231215|6.5|359|1|19000101|3250918|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:51:00
3283834|GNM374354X|POOL|GNM30|36204MZT9|GNM|SF|136|2950675.|LOAN|19940801|20240815|8.5|359|1|19000101|3283834|-999|Y|#|G13|19940901 00:00:00|GN_B|20170508 19:51:00
3413076|GNM389749X|POOL|GNM15|36205F5J8|GNM|SF|128|2150147.|LOAN|20021001|20171015|6.5|179|1|19000101|3413076|-999|Y|#|G13|20021101 00:00:00|GN_B|20170508 19:51:00
3305003|GNM421221X|POOL|GNM30|36206T4E9|GNM|SF|136|1002779.|LOAN|19960401|20260315|7.25|359|1|19000101|3305003|-999|Y|#|G13|19960501 00:00:00|GN_B|20170508 19:52:00
3321125|GNM447644X|POOL|GNM30|36208DHV0|GNM|SF|136|4929415.|LOAN|19970601|20270615|9.5|358|0|19000101|3321125|-999|Y|#|G13|19970701 00:00:00|GN_B|20170508 19:52:00
3408128|GNM534001X|POOL|GNM15|36212HGJ3|GNM|SF|128|9893050.|LOAN|20020601|20170615|6.5|180|0|19000101|3408128|-999|Y|#|G13|20020701 00:00:00|GN_B|20170508 19:53:00
3409494|GNM565484X|POOL|GNM15|36213VFZ6|GNM|SF|128|2210999.|LOAN|20020701|20170715|6.5|180|0|19000101|3409494|-999|Y|#|G13|20020801 00:00:00|GN_B|20170508 19:53:00
3408292|GNM565959X|POOL|GNM15|36213VWU8|GNM|SF|128|1111202.|LOAN|20020601|20170615|7.|180|0|19000101|3408292|-999|Y|#|G13|20020701 00:00:00|GN_B|20170508 19:53:00
3409595|GNM570018X|POOL|GNM15|36200RG30|GNM|SF|128|8434529.|LOAN|20020701|20170715|6.|180|0|19000101|3409595|-999|Y|#|G13|20020801 00:00:00|GN_B|20170508 19:53:00
3409803|GNM583980X|POOL|GNM15|36201HXH1|GNM|SF|128|2148474.|LOAN|20020701|20170715|6.|178|1|19000101|3409803|-999|Y|#|G13|20020801 00:00:00|GN_B|20170508 19:53:00
3415882|GNM584126X|POOL|GNM15|36201H4K6|GNM|SF|128|7446747.|LOAN|20021201|20171215|5.5|179|1|19000101|3415882|-999|Y|#|G13|20030101 00:00:00|GN_B|20170508 19:53:00
3410000|GNM586600X|POOL|GNM15|36201LUZ5|GNM|SF|128|4589949.|LOAN|20020701|20170715|7.|179|1|19000101|3410000|-999|Y|#|G13|20020801 00:00:00|GN_B|20170508 19:53:00
3412469|GNM591307X|POOL|GNM15|36201R3Q2|GNM|SF|128|1116038.|LOAN|20020901|20170915|6.5|174|1|19000101|3412469|-999|Y|#|G13|20021001 00:00:00|GN_B|20170508 19:53:00
3480865|GNM686713H|POOL|GNMIIREVMTG|36296B3W0|GNM|RF|587|75248125.|LOAN|20080601|20580520|5.681|599|-17|19000101|3480865|-999|N|#|GN_A|20080708 04:10:00|GN_B|20170508 19:54:00
3491610|GNM686719H|POOL|GNMIIREVMTG|36296B4C3|GNM|RF|587|1859958.|LOAN|20090201|20590120|5.773|599|-11|19000101|3491610|-999|N|#|GN_A|20090306 03:18:00|GN_B|20170508 19:54:00
3499678|GNM694835H|POOL|GNMIIREVMTG|36296L4U1|GNM|RF|587|49542098.|LOAN|20090801|20590820|5.667|600|-8|19000101|3499678|-999|N|#|GN_A|20090908 03:20:00|GN_B|20170508 19:54:00
3501023|GNM694836H|POOL|GNMIIREVMTG|36296L4V9|GNM|RF|587|95568635.|LOAN|20090901|20590920|5.616|600|-8|19000101|3501023|-999|N|#|GN_A|20091007 03:18:00|GN_B|20170508 19:54:00
3502267|GNM694837H|POOL|GNMIIREVMTG|36296L4W7|GNM|RF|587|60134498.|LOAN|20091001|20591020|5.596|600|-8|19000101|3502267|-999|N|#|GN_A|20091106 03:19:00|GN_B|20170508 19:54:00
3503483|GNM694838H|POOL|GNMIIREVMTG|36296L4X5|GNM|RF|587|54227601.|LOAN|20091101|20591120|5.6|600|-8|19000101|3503483|-999|N|#|GN_A|20091207 03:27:00|GN_B|20170508 19:54:00
3504734|GNM697127H|POOL|GNMIIREVMTG|36296PPL9|GNM|RF|587|58281274.|LOAN|20091201|20591220|5.605|600|-8|19000101|3504734|-999|N|#|GN_A|20100108 04:00:00|GN_B|20170508 19:54:00
3504735|GNM697128H|POOL|GNMIIREVMTG|36296PPM7|GNM|RF|587|32059961.|LOAN|20091201|20591220|5.58|600|-9|19000101|3504735|-999|N|#|GN_A|20100108 04:00:00|GN_B|20170508 19:54:00
3506765|GNM697129H|POOL|GNMIIREVMTG|36296PPN5|GNM|RF|587|40706367.|LOAN|20100201|20600220|5.547|600|2|19000101|3506765|-999|N|#|GN_A|20100305 03:18:00|GN_B|20170508 19:54:00
3506766|GNM697130H|POOL|GNMIIREVMTG|36296PPP0|GNM|RF|587|58144691.|LOAN|20100201|20600220|5.586|600|-2|19000101|3506766|-999|N|#|GN_A|20100305 03:18:00|GN_B|20170508 19:54:00
